Source.Name,YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
transport_node_train_202412.csv,2024-12,WEEKDAY,14,TRAIN,EW21/CC22,20919,17376
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,9,TRAIN,NE17/PTC,21074,12150
transport_node_train_202412.csv,2024-12,WEEKDAY,20,TRAIN,PW4,4092,6481
transport_node_train_202412.csv,2024-12,WEEKDAY,17,TRAIN,CC4/DT15,46975,24811
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,13,TRAIN,NS19,21194,17998
transport_node_train_202412.csv,2024-12,WEEKDAY,15,TRAIN,TE12,6269,4101
transport_node_train_202412.csv,2024-12,WEEKDAY,21,TRAIN,SE4,1345,4341
transport_node_train_202412.csv,2024-12,WEEKDAY,17,TRAIN,NS19,60884,56890
transport_node_train_202412.csv,2024-12,WEEKDAY,5,TRAIN,EW27,18610,4329
transport_node_train_202412.csv,2024-12,WEEKDAY,18,TRAIN,BP5,3358,4314
transport_node_train_202412.csv,2024-12,WEEKDAY,0,TRAIN,EW4,168,3385
transport_node_train_202412.csv,2024-12,WEEKDAY,15,TRAIN,TE22,3278,6609
transport_node_train_202412.csv,2024-12,WEEKDAY,11,TRAIN,DT20,5466,5809
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,19,TRAIN,PW3,584,1254
transport_node_train_202412.csv,2024-12,WEEKDAY,13,TRAIN,CC14,5068,6210
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,20,TRAIN,NS27/CE2/TE20,2344,2730
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,16,TRAIN,TE6,4870,4968
transport_node_train_202412.csv,2024-12,WEEKDAY,18,TRAIN,DT31,13919,28367
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,16,TRAIN,DT20,3450,3066
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,19,TRAIN,SE4,1214,2047
transport_node_train_202412.csv,2024-12,WEEKDAY,10,TRAIN,BP5,2116,1580
transport_node_train_202412.csv,2024-12,WEEKDAY,15,TRAIN,DT3,6179,5925
transport_node_train_202412.csv,2024-12,WEEKDAY,16,TRAIN,NS19,37973,42330
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,13,TRAIN,CC3,4679,7573
transport_node_train_202412.csv,2024-12,WEEKDAY,20,TRAIN,TE5,4439,7113
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,17,TRAIN,TE6,5224,6056
transport_node_train_202412.csv,2024-12,WEEKDAY,8,TRAIN,NS28,3929,4377
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,9,TRAIN,CC4/DT15,1245,10766
transport_node_train_202412.csv,2024-12,WEEKDAY,8,TRAIN,DT25,10986,12460
transport_node_train_202412.csv,2024-12,WEEKDAY,5,TRAIN,DT8,113,229
transport_node_train_202412.csv,2024-12,WEEKDAY,6,TRAIN,TE19,781,5692
transport_node_train_202412.csv,2024-12,WEEKDAY,5,TRAIN,DT31,2194,85
transport_node_train_202412.csv,2024-12,WEEKDAY,10,TRAIN,NS14,38003,14699
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,10,TRAIN,NS17/CC15,19226,5322
transport_node_train_202412.csv,2024-12,WEEKDAY,12,TRAIN,BP7,693,783
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,10,TRAIN,EW16/NE3/TE17,9660,10382
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,11,TRAIN,SW1,1311,1329
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,14,TRAIN,CC10/DT26,7764,7096
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,12,TRAIN,TE18,6449,8512
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,16,TRAIN,BP3,1960,1846
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,18,TRAIN,BP2,1232,1426
transport_node_train_202412.csv,2024-12,WEEKDAY,20,TRAIN,EW1,14961,40950
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,15,TRAIN,NE13,12304,10448
transport_node_train_202412.csv,2024-12,WEEKDAY,23,TRAIN,NS23,21530,4286
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,15,TRAIN,BP9,920,975
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,13,TRAIN,PW6,926,663
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,17,TRAIN,SE2,2736,2726
transport_node_train_202412.csv,2024-12,WEEKDAY,18,TRAIN,NS18,29655,30407
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,9,TRAIN,DT25,2042,1284
transport_node_train_202412.csv,2024-12,WEEKDAY,8,TRAIN,DT23,5975,20234
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,13,TRAIN,NS5,14223,12262
transport_node_train_202412.csv,2024-12,WEEKDAY,0,TRAIN,TE12,66,140
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,10,TRAIN,NE9,13808,8178
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,16,TRAIN,BP4,851,868
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,20,TRAIN,CC17/TE9,1246,2289
transport_node_train_202412.csv,2024-12,WEEKDAY,22,TRAIN,NS4/BP1,15664,36840
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,18,TRAIN,SW6,1601,2034
transport_node_train_202412.csv,2024-12,WEEKDAY,12,TRAIN,PE2,6061,3677
transport_node_train_202412.csv,2024-12,WEEKDAY,20,TRAIN,NS7,23626,38056
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,18,TRAIN,NE9,11666,11933
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,12,TRAIN,SE1,2381,1689
transport_node_train_202412.csv,2024-12,WEEKDAY,8,TRAIN,BP11,9827,1660
transport_node_train_202412.csv,2024-12,WEEKDAY,7,TRAIN,TE28,5583,1692
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,18,TRAIN,EW6,5842,7560
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,19,TRAIN,PE5,1702,3312
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,11,TRAIN,SW6,2434,1058
transport_node_train_202412.csv,2024-12,WEEKDAY,11,TRAIN,NE7/DT12,25643,33126
transport_node_train_202412.csv,2024-12,WEEKDAY,6,TRAIN,BP8,3104,2086
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,12,TRAIN,PW4,3262,2782
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,13,TRAIN,TE16,4066,3253
transport_node_train_202412.csv,2024-12,WEEKDAY,13,TRAIN,SW7,2547,2299
transport_node_train_202412.csv,2024-12,WEEKDAY,22,TRAIN,BP12,386,1571
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,14,TRAIN,CC26,1128,1241
transport_node_train_202412.csv,2024-12,WEEKDAY,15,TRAIN,NS27/CE2/TE20,4971,4284
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,0,TRAIN,NE13,129,848
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,22,TRAIN,SW7,261,1469
transport_node_train_202412.csv,2024-12,WEEKDAY,21,TRAIN,DT13,10316,8571
transport_node_train_202412.csv,2024-12,WEEKDAY,9,TRAIN,EW11,20999,28017
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,8,TRAIN,EW27,18250,12396
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,17,TRAIN,EW3,7703,8794
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,11,TRAIN,TE23,1601,831
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,9,TRAIN,EW20,6356,5429
transport_node_train_202412.csv,2024-12,WEEKDAY,9,TRAIN,TE24,4523,1664
transport_node_train_202412.csv,2024-12,WEEKDAY,16,TRAIN,BP7,589,1277
transport_node_train_202412.csv,2024-12,WEEKDAY,15,TRAIN,NS2,20929,25603
transport_node_train_202412.csv,2024-12,WEEKDAY,21,TRAIN,SW2,3436,4376
transport_node_train_202412.csv,2024-12,WEEKDAY,14,TRAIN,SE5,2109,2360
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,9,TRAIN,SE1,2829,995
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,17,TRAIN,EW16/NE3/TE17,13011,10545
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,23,TRAIN,CG1/DT35,1927,1036
transport_node_train_202412.csv,2024-12,WEEKDAY,20,TRAIN,EW14/NS26,71803,17732
transport_node_train_202412.csv,2024-12,WEEKDAY,5,TRAIN,SW1,199,118
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,10,TRAIN,SE3,2150,701
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,5,TRAIN,PE6,391,61
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,5,TRAIN,SW1,54,29
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,19,TRAIN,TE13,2590,4136
transport_node_train_202412.csv,2024-12,WEEKDAY,16,TRAIN,PE6,8241,7666
transport_node_train_202412.csv,2024-12,WEEKDAY,12,TRAIN,NS23,26457,55321
transport_node_train_202412.csv,2024-12,WEEKDAY,8,TRAIN,DT24,15921,10554
transport_node_train_202412.csv,2024-12,WEEKDAY,8,TRAIN,NE7/DT12,22647,53572
transport_node_train_202412.csv,2024-12,WEEKDAY,6,TRAIN,EW21/CC22,8619,15905
transport_node_train_202412.csv,2024-12,WEEKDAY,15,TRAIN,NE17/PTC,40847,44876
transport_node_train_202412.csv,2024-12,WEEKDAY,12,TRAIN,NS15,20512,12740
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,16,TRAIN,CC27,1532,765
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,20,TRAIN,EW17,8183,12409
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,0,TRAIN,SW7,10,249
transport_node_train_202412.csv,2024-12,WEEKDAY,14,TRAIN,NS19,34690,37386
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,22,TRAIN,CC16,1021,2499
transport_node_train_202412.csv,2024-12,WEEKDAY,7,TRAIN,NE10,21597,20202
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,5,TRAIN,BP11,843,68
transport_node_train_202412.csv,2024-12,WEEKDAY,18,TRAIN,TE19,62034,7024
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,21,TRAIN,NE9,5369,10967
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,18,TRAIN,EW11,11695,10243
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,18,TRAIN,TE19,2243,1980
transport_node_train_202412.csv,2024-12,WEEKDAY,9,TRAIN,NE1/CC29,17908,100774
transport_node_train_202412.csv,2024-12,WEEKDAY,6,TRAIN,DT17,552,12393
transport_node_train_202412.csv,2024-12,WEEKDAY,23,TRAIN,NE10,2481,6456
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,17,TRAIN,TE13,2628,2589
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,9,TRAIN,TE13,1377,2298
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,5,TRAIN,SW3,281,10
transport_node_train_202412.csv,2024-12,WEEKDAY,9,TRAIN,NS18,25534,13773
transport_node_train_202412.csv,2024-12,WEEKDAY,23,TRAIN,NE12/CC13,10475,27241
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,10,TRAIN,DT25,2432,1339
transport_node_train_202412.csv,2024-12,WEEKDAY,18,TRAIN,EW27,85515,139508
transport_node_train_202412.csv,2024-12,WEEKDAY,16,TRAIN,NE9,22815,19914
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,10,TRAIN,PW4,2873,1988
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,19,TRAIN,EW23,20798,25377
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,11,TRAIN,NS12,11011,5030
transport_node_train_202412.csv,2024-12,WEEKDAY,18,TRAIN,PE1,3945,7534
transport_node_train_202412.csv,2024-12,WEEKDAY,17,TRAIN,NS13,63657,101026
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,15,TRAIN,EW16/NE3/TE17,12613,8605
transport_node_train_202412.csv,2024-12,WEEKDAY,18,TRAIN,NE1/CC29,143783,87904
transport_node_train_202412.csv,2024-12,WEEKDAY,15,TRAIN,NS15,19341,11721
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,19,TRAIN,DT7,1335,2280
transport_node_train_202412.csv,2024-12,WEEKDAY,15,TRAIN,EW11,16599,17432
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,13,TRAIN,TE7,3157,2510
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,22,TRAIN,EW22,839,2422
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,10,TRAIN,CE1/DT16,8231,27891
transport_node_train_202412.csv,2024-12,WEEKDAY,11,TRAIN,DT8,3820,2233
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,21,TRAIN,EW6,1980,6796
transport_node_train_202412.csv,2024-12,WEEKDAY,11,TRAIN,DT17,23199,13912
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,23,TRAIN,CC2,474,891
transport_node_train_202412.csv,2024-12,WEEKDAY,19,TRAIN,EW22,7296,9665
transport_node_train_202412.csv,2024-12,WEEKDAY,20,TRAIN,DT23,4358,3632
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,9,TRAIN,NE9,12860,7672
transport_node_train_202412.csv,2024-12,WEEKDAY,8,TRAIN,TE23,5361,1273
transport_node_train_202412.csv,2024-12,WEEKDAY,14,TRAIN,PW7,2305,2685
transport_node_train_202412.csv,2024-12,WEEKDAY,10,TRAIN,PW7,2957,1826
transport_node_train_202412.csv,2024-12,WEEKDAY,21,TRAIN,EW29,10510,5479
transport_node_train_202412.csv,2024-12,WEEKDAY,8,TRAIN,DT31,31055,12473
transport_node_train_202412.csv,2024-12,WEEKDAY,0,TRAIN,DT23,185,369
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,11,TRAIN,NE11,7546,6674
transport_node_train_202412.csv,2024-12,WEEKDAY,11,TRAIN,NS25/EW13,23240,66120
transport_node_train_202412.csv,2024-12,WEEKDAY,9,TRAIN,NE15,36293,8703
transport_node_train_202412.csv,2024-12,WEEKDAY,17,TRAIN,BP5,3403,3063
transport_node_train_202412.csv,2024-12,WEEKDAY,20,TRAIN,NE10,11045,18329
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,12,TRAIN,TE19,2040,1962
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,14,TRAIN,BP7,363,487
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,10,TRAIN,TE13,1789,2616
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,22,TRAIN,NS2,4860,13509
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,15,TRAIN,NS19,18724,19608
transport_node_train_202412.csv,2024-12,WEEKDAY,22,TRAIN,CC8,3746,6890
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,12,TRAIN,EW33,2681,1162
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,11,TRAIN,SW5,4749,3105
transport_node_train_202412.csv,2024-12,WEEKDAY,5,TRAIN,DT13,615,63
transport_node_train_202412.csv,2024-12,WEEKDAY,21,TRAIN,DT10,2250,2858
transport_node_train_202412.csv,2024-12,WEEKDAY,19,TRAIN,SE1,3434,8517
transport_node_train_202412.csv,2024-12,WEEKDAY,21,TRAIN,SW3,569,2831
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,14,TRAIN,EW10,6615,7480
transport_node_train_202412.csv,2024-12,WEEKDAY,22,TRAIN,TE14/NS22,109078,17836
transport_node_train_202412.csv,2024-12,WEEKDAY,5,TRAIN,TE3,3705,547
transport_node_train_202412.csv,2024-12,WEEKDAY,8,TRAIN,NE18,5547,4423
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,9,TRAIN,TE29,1830,709
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,7,TRAIN,EW8/CC9,8670,9369
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,23,TRAIN,CC27,206,112
transport_node_train_202412.csv,2024-12,WEEKDAY,14,TRAIN,PE4,1348,1663
transport_node_train_202412.csv,2024-12,WEEKDAY,14,TRAIN,TE7,4670,4797
transport_node_train_202412.csv,2024-12,WEEKDAY,20,TRAIN,TE24,1666,3268
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,15,TRAIN,NE5,6738,7057
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,21,TRAIN,TE19,1954,1138
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,23,TRAIN,DT5,885,4239
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,0,TRAIN,EW2/DT32,509,2684
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,7,TRAIN,NS21/DT11,11750,15062
transport_node_train_202412.csv,2024-12,WEEKDAY,22,TRAIN,CC3,13528,3053
transport_node_train_202412.csv,2024-12,WEEKDAY,16,TRAIN,NE14,24959,33090
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,14,TRAIN,DT27,3990,3564
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,5,TRAIN,EW7,715,90
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,22,TRAIN,NE10,2711,6393
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,17,TRAIN,SW5,3947,4477
transport_node_train_202412.csv,2024-12,WEEKDAY,13,TRAIN,PW7,2503,2701
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,18,TRAIN,TE11,2032,1836
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,11,TRAIN,NE12/CC13,30564,28096
transport_node_train_202412.csv,2024-12,WEEKDAY,21,TRAIN,NS18,6243,22107
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,19,TRAIN,NE15,7485,13049
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,17,TRAIN,SW3,1117,1171
transport_node_train_202412.csv,2024-12,WEEKDAY,21,TRAIN,TE24,1043,2907
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,22,TRAIN,DT30,879,5026
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,23,TRAIN,DT7,243,653
transport_node_train_202412.csv,2024-12,WEEKDAY,6,TRAIN,EW15,4241,26461
transport_node_train_202412.csv,2024-12,WEEKDAY,0,TRAIN,DT18,1200,317
transport_node_train_202412.csv,2024-12,WEEKDAY,5,TRAIN,EW31,1299,1581
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,10,TRAIN,SW6,2529,819
transport_node_train_202412.csv,2024-12,WEEKDAY,0,TRAIN,TE8,307,793
transport_node_train_202412.csv,2024-12,WEEKDAY,0,TRAIN,DT13,340,1566
transport_node_train_202412.csv,2024-12,WEEKDAY,15,TRAIN,EW5,27108,31856
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,8,TRAIN,CE1/DT16,4961,17992
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,0,TRAIN,TE26,37,332
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,13,TRAIN,SE2,2871,2394
transport_node_train_202412.csv,2024-12,WEEKDAY,9,TRAIN,CC25,8030,11614
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,22,TRAIN,NE1/CC29,43274,5791
transport_node_train_202412.csv,2024-12,WEEKDAY,20,TRAIN,DT29,3675,11549
transport_node_train_202412.csv,2024-12,WEEKDAY,14,TRAIN,EW1,22473,23207
transport_node_train_202412.csv,2024-12,WEEKDAY,15,TRAIN,DT20,4899,5860
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,11,TRAIN,BP2,1819,716
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,11,TRAIN,NS23,8713,25369
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,12,TRAIN,NS11,22212,13746
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,14,TRAIN,CC20,2168,2098
transport_node_train_202412.csv,2024-12,WEEKDAY,13,TRAIN,BP3,3816,3079
transport_node_train_202412.csv,2024-12,WEEKDAY,19,TRAIN,NS7,29533,40164
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,13,TRAIN,EW19,8153,6855
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,6,TRAIN,EW26,12610,5032
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,9,TRAIN,EW9,10781,11903
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,0,TRAIN,TE27,23,417
transport_node_train_202412.csv,2024-12,WEEKDAY,18,TRAIN,NS25/EW13,117069,105239
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,23,TRAIN,EW2/DT32,4444,12771
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,8,TRAIN,SW4,1604,650
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,21,TRAIN,NE7/DT12,23177,10729
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,5,TRAIN,CC14,204,22
transport_node_train_202412.csv,2024-12,WEEKDAY,9,TRAIN,TE18,4301,19849
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,11,TRAIN,TE12,2325,2368
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,20,TRAIN,EW29,7812,8464
transport_node_train_202412.csv,2024-12,WEEKDAY,16,TRAIN,TE13,5704,4861
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,15,TRAIN,CC10/DT26,7652,7294
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,7,TRAIN,CC19/DT9,1042,2827
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,15,TRAIN,TE3,5137,3670
transport_node_train_202412.csv,2024-12,WEEKDAY,19,TRAIN,NS19,43885,60338
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,22,TRAIN,EW15,8630,3490
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,20,TRAIN,EW19,4360,8144
transport_node_train_202412.csv,2024-12,WEEKDAY,12,TRAIN,PW6,1682,980
transport_node_train_202412.csv,2024-12,WEEKDAY,0,TRAIN,NE12/CC13,991,6285
transport_node_train_202412.csv,2024-12,WEEKDAY,20,TRAIN,SE1,1834,6428
transport_node_train_202412.csv,2024-12,WEEKDAY,15,TRAIN,BP4,1700,1562
transport_node_train_202412.csv,2024-12,WEEKDAY,5,TRAIN,CC8,1202,92
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,14,TRAIN,NS5,12710,12922
transport_node_train_202412.csv,2024-12,WEEKDAY,0,TRAIN,NS21/DT11,4459,5338
transport_node_train_202412.csv,2024-12,WEEKDAY,5,TRAIN,DT33,5917,33
transport_node_train_202412.csv,2024-12,WEEKDAY,12,TRAIN,EW27,38927,36711
transport_node_train_202412.csv,2024-12,WEEKDAY,17,TRAIN,EW17,36908,41897
transport_node_train_202412.csv,2024-12,WEEKDAY,9,TRAIN,TE28,5680,1953
transport_node_train_202412.csv,2024-12,WEEKDAY,9,TRAIN,CC16,9166,11267
transport_node_train_202412.csv,2024-12,WEEKDAY,5,TRAIN,NS12,5620,920
transport_node_train_202412.csv,2024-12,WEEKDAY,18,TRAIN,NS21/DT11,132729,124063
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,12,TRAIN,EW2/DT32,29185,26387
transport_node_train_202412.csv,2024-12,WEEKDAY,11,TRAIN,TE5,4972,1746
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,13,TRAIN,EW33,2443,1659
transport_node_train_202412.csv,2024-12,WEEKDAY,5,TRAIN,NS25/EW13,653,971
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,15,TRAIN,NS23,26189,28572
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,10,TRAIN,EW29,4449,2823
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,6,TRAIN,EW15,1182,3203
transport_node_train_202412.csv,2024-12,WEEKDAY,21,TRAIN,NS23,79222,17463
transport_node_train_202412.csv,2024-12,WEEKDAY,6,TRAIN,PE1,3391,588
transport_node_train_202412.csv,2024-12,WEEKDAY,20,TRAIN,EW7,8532,24554
transport_node_train_202412.csv,2024-12,WEEKDAY,20,TRAIN,EW24/NS1,121111,49271
transport_node_train_202412.csv,2024-12,WEEKDAY,16,TRAIN,DT30,5179,8349
transport_node_train_202412.csv,2024-12,WEEKDAY,21,TRAIN,EW14/NS26,52956,16349
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,9,TRAIN,DT10,2190,1147
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,23,TRAIN,DT6,295,1162
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,9,TRAIN,CC10/DT26,7786,6575
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,0,TRAIN,SE5,23,224
transport_node_train_202412.csv,2024-12,WEEKDAY,20,TRAIN,SW5,5632,10220
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,21,TRAIN,EW2/DT32,21974,25060
transport_node_train_202412.csv,2024-12,WEEKDAY,12,TRAIN,CC23,18372,13400
transport_node_train_202412.csv,2024-12,WEEKDAY,15,TRAIN,EW3,15451,15664
transport_node_train_202412.csv,2024-12,WEEKDAY,23,TRAIN,TE19,2455,889
transport_node_train_202412.csv,2024-12,WEEKDAY,20,TRAIN,CC20,3013,5268
transport_node_train_202412.csv,2024-12,WEEKDAY,14,TRAIN,SW2,5170,4938
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,10,TRAIN,PE1,2316,850
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,15,TRAIN,TE27,2619,2848
transport_node_train_202412.csv,2024-12,WEEKDAY,10,TRAIN,NS13,49744,30910
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,11,TRAIN,DT3,5874,2069
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,16,TRAIN,SW3,1020,895
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,17,TRAIN,TE16,4627,4110
transport_node_train_202412.csv,2024-12,WEEKDAY,20,TRAIN,EW4,9759,19321
transport_node_train_202412.csv,2024-12,WEEKDAY,6,TRAIN,NE17/PTC,32632,10434
transport_node_train_202412.csv,2024-12,WEEKDAY,22,TRAIN,EW9,11528,24878
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,17,TRAIN,NS28,3258,1553
transport_node_train_202412.csv,2024-12,WEEKDAY,23,TRAIN,BP9,72,326
transport_node_train_202412.csv,2024-12,WEEKENDS/HOLIDAY,13,TRAIN,EW28,13392,8367
