"","station_code","stations","line","line_code","line_number","score","Reachable_Stations"
"78","EW11","Lavender","East West Line","EWL",11,0.295148299421014,"NICOLL HIGHWAY MRT STATION (CC5)/BENDEMEER MRT STATION (DT23)/CITY HALL MRT STATION (EW13 / NS25)/BUGIS MRT STATION (DT14)/BUGIS MRT STATION (EW12)/ESPLANADE MRT STATION (CC3)/LAVENDER MRT STATION (EW11)/BUGIS MRT STATION/CITY HALL MRT STATION/PROMENADE MRT STATION (CC4)/PROMENADE MRT STATION (DT15)/KALLANG MRT STATION (EW10)/ROCHOR MRT STATION (DT13)/BENCOOLEN MRT STATION (DT21)/BRAS BASAH MRT STATION (CC2)/JALAN BESAR MRT STATION (DT22)/BOON KENG MRT STATION (NE9)/BOON KENG MRT STATION/DHOBY GHAUT MRT STATION (NS24)/DHOBY GHAUT MRT STATION (CC1)/DHOBY GHAUT MRT STATION (NE6)/GEYLANG BAHRU MRT STATION (DT24)/FARRER PARK MRT STATION (NE8)/FARRER PARK MRT STATION/LITTLE INDIA MRT STATION (NE7)/LITTLE INDIA MRT STATION"
"79","EW12","Bugis","East West Line","EWL",12,1,"RAFFLES PLACE MRT STATION (EW14 / NS26)/ROCHOR MRT STATION (DT13)/CITY HALL MRT STATION (EW13 / NS25)/BENCOOLEN MRT STATION (DT21)/BRAS BASAH MRT STATION (CC2)/BUGIS MRT STATION (DT14)/BUGIS MRT STATION (EW12)/ESPLANADE MRT STATION (CC3)/FARRER PARK MRT STATION (NE8)/JALAN BESAR MRT STATION (DT22)/LAVENDER MRT STATION (EW11)/RAFFLES PLACE MRT STATION/CITY HALL MRT STATION/FARRER PARK MRT STATION/LAVENDER MRT STATION/PROMENADE MRT STATION (DT15)/BENDEMEER MRT STATION (DT23)/CHINATOWN MRT STATION (DT19)/CHINATOWN MRT STATION (NE4)/CLARKE QUAY MRT STATION (NE5)/FORT CANNING MRT STATION (DT20)/CHINATOWN MRT STATION/CLARKE QUAY MRT STATION/MAXWELL MRT STATION (TE18)/LITTLE INDIA MRT STATION (DT12)/LITTLE INDIA MRT STATION (NE7)/LITTLE INDIA MRT STATION/OUTRAM PARK MRT STATION (NE3)/OUTRAM PARK MRT STATION (EW16)/OUTRAM PARK MRT STATION (TE17)/OUTRAM PARK MRT STATION/PROMENADE MRT STATION (CC4)/TELOK AYER MRT STATION (DT18)/SOMERSET MRT STATION (NS23)/DHOBY GHAUT MRT STATION (NS24)/DHOBY GHAUT MRT STATION (CC1)/DHOBY GHAUT MRT STATION (NE6)/SOMERSET MRT STATION/KALLANG MRT STATION (EW10)/NICOLL HIGHWAY MRT STATION (CC5)/BOON KENG MRT STATION (NE9)/SHENTON WAY MRT STATION (TE19)/DOWNTOWN MRT STATION (DT17)/BOON KENG MRT STATION/NEWTON MRT STATION (DT11)/NEWTON MRT STATION (NS21)/NEWTON MRT STATION/NOVENA MRT STATION (NS20)"
"80","EW13","City Hall","East West Line","EWL",13,0.777243136105925,"CHINATOWN MRT STATION (DT19)/CHINATOWN MRT STATION (NE4)/CLARKE QUAY MRT STATION (NE5)/MAXWELL MRT STATION (TE18)/ROCHOR MRT STATION (DT13)/CITY HALL MRT STATION (EW13 / NS25)/BENCOOLEN MRT STATION (DT21)/BRAS BASAH MRT STATION (CC2)/BUGIS MRT STATION (DT14)/BUGIS MRT STATION (EW12)/ESPLANADE MRT STATION (CC3)/FORT CANNING MRT STATION (DT20)/JALAN BESAR MRT STATION (DT22)/LAVENDER MRT STATION (EW11)/CHINATOWN MRT STATION/CLARKE QUAY MRT STATION/BUGIS MRT STATION/LAVENDER MRT STATION/SOMERSET MRT STATION (NS23)/BENDEMEER MRT STATION (DT23)/DHOBY GHAUT MRT STATION (NS24)/DHOBY GHAUT MRT STATION (CC1)/DHOBY GHAUT MRT STATION (NE6)/SOMERSET MRT STATION/OUTRAM PARK MRT STATION (NE3)/OUTRAM PARK MRT STATION (EW16)/OUTRAM PARK MRT STATION (TE17)/OUTRAM PARK MRT STATION/RAFFLES PLACE MRT STATION (EW14 / NS26)/RAFFLES PLACE MRT STATION/PROMENADE MRT STATION (CC4)/PROMENADE MRT STATION (DT15)/LITTLE INDIA MRT STATION (DT12)/LITTLE INDIA MRT STATION (NE7)/LITTLE INDIA MRT STATION/TELOK AYER MRT STATION (DT18)/SHENTON WAY MRT STATION (TE19)/DOWNTOWN MRT STATION (DT17)/NICOLL HIGHWAY MRT STATION (CC5)/TANJONG PAGAR MRT STATION (EW15)/PRINCE EDWARD ROAD MRT STATION (CC32)/GREAT WORLD MRT STATION (TE15)/BAYFRONT MRT STATION (DT16 / CE1)/FARRER PARK MRT STATION (NE8)/HAVELOCK MRT STATION (TE16)/FARRER PARK MRT STATION"
"81","EW14","Raffles Place","East West Line","EWL",14,0.565113013583501,"SHENTON WAY MRT STATION (TE19)/DOWNTOWN MRT STATION (DT17)/PROMENADE MRT STATION (CC4)/NICOLL HIGHWAY MRT STATION (CC5)/RAFFLES PLACE MRT STATION (EW14 / NS26)/TELOK AYER MRT STATION (DT18)/PRINCE EDWARD ROAD MRT STATION (CC32)/TANJONG PAGAR MRT STATION (EW15)/CITY HALL MRT STATION (EW13 / NS25)/BUGIS MRT STATION (DT14)/ESPLANADE MRT STATION (CC3)/BUGIS MRT STATION/CITY HALL MRT STATION/BUGIS MRT STATION (EW12)/BENCOOLEN MRT STATION (DT21)/BRAS BASAH MRT STATION (CC2)/MAXWELL MRT STATION (TE18)/DHOBY GHAUT MRT STATION (NS24)/DHOBY GHAUT MRT STATION (CC1)/DHOBY GHAUT MRT STATION (NE6)/PROMENADE MRT STATION (DT15)/CANTONMENT MRT STATION (CC31)/CHINATOWN MRT STATION (DT19)/CHINATOWN MRT STATION (NE4)/CLARKE QUAY MRT STATION (NE5)/HAVELOCK MRT STATION (TE16)/GREAT WORLD MRT STATION (TE15)/CHINATOWN MRT STATION/CLARKE QUAY MRT STATION/OUTRAM PARK MRT STATION (NE3)/OUTRAM PARK MRT STATION (EW16)/OUTRAM PARK MRT STATION (TE17)/OUTRAM PARK MRT STATION/MARINA BAY MRT STATION (CE2)/MARINA BAY MRT STATION (NS27)/BAYFRONT MRT STATION (DT16 / CE1)/MARINA BAY MRT STATION/GARDENS BY THE BAY MRT STATION (TE22)/MARINA SOUTH MRT STATION (TE21)"
"82","EW15","Tanjong Pagar","East West Line","EWL",15,0.232495071391302,"SHENTON WAY MRT STATION (TE19)/DOWNTOWN MRT STATION (DT17)/RAFFLES PLACE MRT STATION (EW14 / NS26)/TELOK AYER MRT STATION (DT18)/CANTONMENT MRT STATION (CC31)/PRINCE EDWARD ROAD MRT STATION (CC32)/CITY HALL MRT STATION (EW13 / NS25)/ESPLANADE MRT STATION (CC3)/RAFFLES PLACE MRT STATION/CITY HALL MRT STATION/MARINA BAY MRT STATION (CE2)/MARINA BAY MRT STATION (NS27)/BAYFRONT MRT STATION (DT16 / CE1)/MARINA BAY MRT STATION/MARINA BAY MRT STATION (TE20)/OUTRAM PARK MRT STATION (NE3)/OUTRAM PARK MRT STATION/CHINATOWN MRT STATION (DT19)/CHINATOWN MRT STATION (NE4)/CLARKE QUAY MRT STATION (NE5)/CHINATOWN MRT STATION/CLARKE QUAY MRT STATION/MARINA SOUTH MRT STATION (TE21)/MAXWELL MRT STATION (TE18)/OUTRAM PARK MRT STATION (EW16)/OUTRAM PARK MRT STATION (TE17)/KEPPEL MRT STATION (CC30)/HAVELOCK MRT STATION (TE16)/BRAS BASAH MRT STATION (CC2)/FORT CANNING MRT STATION (DT20)"
"83","EW16","Outram Park","East West Line","EWL",16,0.84315031785894,"CHINATOWN MRT STATION (DT19)/CANTONMENT MRT STATION (CC31)/CHINATOWN MRT STATION (NE4)/CLARKE QUAY MRT STATION (NE5)/KEPPEL MRT STATION (CC30)/MAXWELL MRT STATION (TE18)/OUTRAM PARK MRT STATION (NE3)/OUTRAM PARK MRT STATION (EW16)/OUTRAM PARK MRT STATION (TE17)/CITY HALL MRT STATION (EW13 / NS25)/BRAS BASAH MRT STATION (CC2)/FORT CANNING MRT STATION (DT20)/CHINATOWN MRT STATION/CLARKE QUAY MRT STATION/CITY HALL MRT STATION/DHOBY GHAUT MRT STATION (NS24)/DHOBY GHAUT MRT STATION (CC1)/DHOBY GHAUT MRT STATION (NE6)/HAVELOCK MRT STATION (TE16)/TIONG BAHRU MRT STATION (EW17)/BENCOOLEN MRT STATION (DT21)/ESPLANADE MRT STATION (CC3)/TIONG BAHRU MRT STATION/SHENTON WAY MRT STATION (TE19)/DOWNTOWN MRT STATION (DT17)/RAFFLES PLACE MRT STATION (EW14 / NS26)/TELOK AYER MRT STATION (DT18)/GREAT WORLD MRT STATION (TE15)/RAFFLES PLACE MRT STATION/PRINCE EDWARD ROAD MRT STATION (CC32)/TANJONG PAGAR MRT STATION (EW15)/BUGIS MRT STATION (EW12)/BUGIS MRT STATION"
"84","EW17","Tiong Bahru","East West Line","EWL",17,0.205149372629529,"HAVELOCK MRT STATION (TE16)/TIONG BAHRU MRT STATION (EW17)/GREAT WORLD MRT STATION (TE15)/OUTRAM PARK MRT STATION (NE3)/OUTRAM PARK MRT STATION (EW16)/OUTRAM PARK MRT STATION (TE17)/REDHILL MRT STATION (EW18)/OUTRAM PARK MRT STATION/CHINATOWN MRT STATION (NE4)/MAXWELL MRT STATION (TE18)/CHINATOWN MRT STATION/QUEENSTOWN MRT STATION (EW19)/CHINATOWN MRT STATION (DT19)/CLARKE QUAY MRT STATION/FORT CANNING MRT STATION (DT20)/CANTONMENT MRT STATION (CC31)/ORCHARD MRT STATION (NS22)/ORCHARD MRT STATION (TE14)/SOMERSET MRT STATION"
"85","EW18","Redhill","East West Line","EWL",18,0.0369587442200168,"QUEENSTOWN MRT STATION (EW19)/TIONG BAHRU MRT STATION (EW17)/TIONG BAHRU MRT STATION/NAPIER MRT STATION (TE12)/ORCHARD BOULEVARD MRT STATION (TE13)/HAVELOCK MRT STATION (TE16)/GREAT WORLD MRT STATION (TE15)"
"86","EW19","Queenstown","East West Line","EWL",19,0.0388036069968016,"BUONA VISTA MRT STATION (CC22)/COMMONWEALTH MRT STATION (EW20)/REDHILL MRT STATION (EW18)/BUONA VISTA MRT STATION (EW21)/BUONA VISTA MRT STATION/TIONG BAHRU MRT STATION (EW17)/TIONG BAHRU MRT STATION"
"87","EW20","Commonwealth","East West Line","EWL",20,0.0423234156236171,"BUONA VISTA MRT STATION (EW21)/BUONA VISTA MRT STATION (CC22)/BUONA VISTA MRT STATION/FARRER ROAD MRT STATION (CC20)/QUEENSTOWN MRT STATION (EW19)/ONE-NORTH MRT STATION (CC23)/HOLLAND VILLAGE MRT STATION (CC21)/DOVER MRT STATION (EW22)/KENT RIDGE MRT STATION (CC24)"
"88","EW21","Buona Vista","East West Line","EWL",21,0.106985965475801,"BUONA VISTA MRT STATION (EW21)/BUONA VISTA MRT STATION (CC22)/COMMONWEALTH MRT STATION (EW20)/DOVER MRT STATION (EW22)/QUEENSTOWN MRT STATION (EW19)/ONE-NORTH MRT STATION (CC23)/KENT RIDGE MRT STATION (CC24)/HOLLAND VILLAGE MRT STATION (CC21)"
"89","EW22","Dover","East West Line","EWL",22,0.039369473254883,"BUONA VISTA MRT STATION (EW21)/CLEMENTI MRT STATION (EW23)/BUONA VISTA MRT STATION (CC22)/COMMONWEALTH MRT STATION (EW20)/BUONA VISTA MRT STATION/ONE-NORTH MRT STATION (CC23)/KENT RIDGE MRT STATION (CC24)/HOLLAND VILLAGE MRT STATION (CC21)"
"90","EW23","Clementi","East West Line","EWL",23,0.0171139895439407,"DOVER MRT STATION (EW22)/JURONG TOWN HALL MRT STATION/PANDAN RESERVOIR MRT STATION"
"91","EW24","Jurong East","East West Line","EWL",24,0.0872513963100478,"JURONG EAST MRT STATION (JE5)/TOH GUAN MRT STATION/JURONG TOWN HALL MRT STATION/PANDAN RESERVOIR MRT STATION/CHINESE GARDEN MRT STATION (EW25)/BUKIT BATOK WEST MRT STATION/BUKIT BATOK MRT STATION (NS2)"
"92","EW25","Chinese Garden","East West Line","EWL",25,0.0523012062827977,"JURONG EAST MRT STATION (EW24 / NS1)/JURONG EAST MRT STATION (JE5)/BUKIT BATOK WEST MRT STATION/TENGAH PARK MRT STATION/JURONG TOWN HALL MRT STATION/TENGAH PLANTATION MRT STATION/TOH GUAN MRT STATION/LAKESIDE MRT STATION (EW26)/BUKIT BATOK MRT STATION (NS2)"
"93","EW26","Lakeside","East West Line","EWL",26,0.0274948987306582,"JURONG WEST MRT STATION (JS6)/BOON LAY MRT STATION (JS8)/BOON LAY MRT STATION (EW27)/CHINESE GARDEN MRT STATION (EW25)/CORPORATION MRT STATION (JS5)/BUKIT BATOK WEST MRT STATION"
"94","EW27","Boon Lay","East West Line","EWL",27,0.10236482541632,"BOON LAY MRT STATION (JS8)/ENTERPRISE MRT STATION/JURONG HILL MRT STATION/JURONG PIER MRT STATION/TUKANG MRT STATION/LAKESIDE MRT STATION (EW26)/JURONG WEST MRT STATION (JS6)/BAHAR JUNCTION MRT STATION (JS7)/CORPORATION MRT STATION (JS5)/PIONEER MRT STATION (EW28)/GEK POH MRT STATION"
"95","EW28","Pioneer","East West Line","EWL",28,0.0448133021830449,"BAHAR JUNCTION MRT STATION (JS7)/BOON LAY MRT STATION (JS8)/BOON LAY MRT STATION (EW27)/ENTERPRISE MRT STATION/GEK POH MRT STATION/TAWAS MRT STATION/JOO KOON MRT STATION (EW29)/JURONG WEST MRT STATION (JS6)"
"96","EW29","Joo Koon","East West Line","EWL",29,0.00559895185879346,"PIONEER MRT STATION (EW28)"
"97","EW30","Gul Circle","East West Line","EWL",30,0.00186631728626449,"TUAS CRESCENT MRT STATION (EW31)"
"98","EW31","Tuas Crescent","East West Line","EWL",31,0.00482436019944137,"TUAS WEST ROAD MRT STATION (EW32)/GUL CIRCLE MRT STATION (EW30)"
"99","EW32","Tuas West Road","East West Line","EWL",32,0.0116249519950798,"TUAS LINK MRT STATION (EW33)/TUAS MRT DEPOT/TUAS CRESCENT MRT STATION (EW31)"
"100","EW33","Tuas Link","East West Line","EWL",33,0.0102495403673052,"TUAS MRT DEPOT/TUAS WEST ROAD MRT STATION (EW32)"
"101","NE1","HarbourFront","North East Line","NEL",1,0.0762191088969998,"HARBOURFRONT MRT STATION (NE1 / CC29)/TELOK BLANGAH MRT STATION (CC28)/LABRADOR PARK MRT STATION/LABRADOR PARK MRT STATION (CC27)/KEPPEL MRT STATION (CC30)/CANTONMENT MRT STATION (CC31)"
"102","NE3","Outram Park","North East Line","NEL",3,0.84315031785894,"CHINATOWN MRT STATION (DT19)/CANTONMENT MRT STATION (CC31)/CHINATOWN MRT STATION (NE4)/CLARKE QUAY MRT STATION (NE5)/KEPPEL MRT STATION (CC30)/MAXWELL MRT STATION (TE18)/OUTRAM PARK MRT STATION (NE3)/OUTRAM PARK MRT STATION (EW16)/OUTRAM PARK MRT STATION (TE17)/CITY HALL MRT STATION (EW13 / NS25)/BRAS BASAH MRT STATION (CC2)/FORT CANNING MRT STATION (DT20)/CHINATOWN MRT STATION/CLARKE QUAY MRT STATION/CITY HALL MRT STATION/DHOBY GHAUT MRT STATION (NS24)/DHOBY GHAUT MRT STATION (CC1)/DHOBY GHAUT MRT STATION (NE6)/HAVELOCK MRT STATION (TE16)/TIONG BAHRU MRT STATION (EW17)/BENCOOLEN MRT STATION (DT21)/ESPLANADE MRT STATION (CC3)/TIONG BAHRU MRT STATION/SHENTON WAY MRT STATION (TE19)/DOWNTOWN MRT STATION (DT17)/RAFFLES PLACE MRT STATION (EW14 / NS26)/TELOK AYER MRT STATION (DT18)/GREAT WORLD MRT STATION (TE15)/RAFFLES PLACE MRT STATION/PRINCE EDWARD ROAD MRT STATION (CC32)/TANJONG PAGAR MRT STATION (EW15)/BUGIS MRT STATION (EW12)/BUGIS MRT STATION"
"103","NE4","Chinatown","North East Line","NEL",4,0.747555305079175,"CHINATOWN MRT STATION (DT19)/CANTONMENT MRT STATION (CC31)/CHINATOWN MRT STATION (NE4)/CLARKE QUAY MRT STATION (NE5)/KEPPEL MRT STATION (CC30)/MAXWELL MRT STATION (TE18)/OUTRAM PARK MRT STATION (NE3)/OUTRAM PARK MRT STATION (EW16)/OUTRAM PARK MRT STATION (TE17)/CITY HALL MRT STATION (EW13 / NS25)/BRAS BASAH MRT STATION (CC2)/FORT CANNING MRT STATION (DT20)/CLARKE QUAY MRT STATION/OUTRAM PARK MRT STATION/CITY HALL MRT STATION/DHOBY GHAUT MRT STATION (NS24)/DHOBY GHAUT MRT STATION (CC1)/DHOBY GHAUT MRT STATION (NE6)/HAVELOCK MRT STATION (TE16)/TIONG BAHRU MRT STATION (EW17)/BENCOOLEN MRT STATION (DT21)/ESPLANADE MRT STATION (CC3)/TIONG BAHRU MRT STATION/SHENTON WAY MRT STATION (TE19)/DOWNTOWN MRT STATION (DT17)/RAFFLES PLACE MRT STATION (EW14 / NS26)/TELOK AYER MRT STATION (DT18)/GREAT WORLD MRT STATION (TE15)/RAFFLES PLACE MRT STATION/BUGIS MRT STATION (DT14)/BUGIS MRT STATION (EW12)/BUGIS MRT STATION/PRINCE EDWARD ROAD MRT STATION (CC32)/TANJONG PAGAR MRT STATION (EW15)/SOMERSET MRT STATION/ROCHOR MRT STATION (DT13)/JALAN BESAR MRT STATION (DT22)/SOMERSET MRT STATION (NS23)"
"104","NE5","Clarke Quay","North East Line","NEL",5,0.543905369886122,"PROMENADE MRT STATION (DT15)/CLARKE QUAY MRT STATION (NE5)/CITY HALL MRT STATION (EW13 / NS25)/ESPLANADE MRT STATION (CC3)/FORT CANNING MRT STATION (DT20)/GREAT WORLD MRT STATION (TE15)/SOMERSET MRT STATION/CITY HALL MRT STATION/BRAS BASAH MRT STATION (CC2)/BUGIS MRT STATION (DT14)/BUGIS MRT STATION (EW12)/BUGIS MRT STATION/CHINATOWN MRT STATION (DT19)/CHINATOWN MRT STATION (NE4)/MAXWELL MRT STATION (TE18)/OUTRAM PARK MRT STATION (NE3)/OUTRAM PARK MRT STATION (EW16)/OUTRAM PARK MRT STATION (TE17)/CHINATOWN MRT STATION/OUTRAM PARK MRT STATION/SOMERSET MRT STATION (NS23)/PROMENADE MRT STATION (CC4)/ROCHOR MRT STATION (DT13)/BENCOOLEN MRT STATION (DT21)/JALAN BESAR MRT STATION (DT22)/CANTONMENT MRT STATION (CC31)/DHOBY GHAUT MRT STATION (NS24)/DHOBY GHAUT MRT STATION (CC1)/DHOBY GHAUT MRT STATION (NE6)/TANJONG PAGAR MRT STATION (EW15)/LITTLE INDIA MRT STATION (DT12)/LITTLE INDIA MRT STATION (NE7)/LITTLE INDIA MRT STATION/HAVELOCK MRT STATION (TE16)/PRINCE EDWARD ROAD MRT STATION (CC32)/RAFFLES PLACE MRT STATION (EW14 / NS26)/TELOK AYER MRT STATION (DT18)/SHENTON WAY MRT STATION (TE19)/DOWNTOWN MRT STATION (DT17)/RAFFLES PLACE MRT STATION/TIONG BAHRU MRT STATION (EW17)/TIONG BAHRU MRT STATION"
"105","NE6","Dhoby Ghaut","North East Line","NEL",6,0.84425926604576,"DHOBY GHAUT MRT STATION (NS24)/ROCHOR MRT STATION (DT13)/CITY HALL MRT STATION (EW13 / NS25)/BENCOOLEN MRT STATION (DT21)/BRAS BASAH MRT STATION (CC2)/BUGIS MRT STATION (EW12)/ESPLANADE MRT STATION (CC3)/JALAN BESAR MRT STATION (DT22)/LITTLE INDIA MRT STATION (DT12)/LITTLE INDIA MRT STATION (NE7)/BUGIS MRT STATION/CITY HALL MRT STATION/LITTLE INDIA MRT STATION/CHINATOWN MRT STATION (DT19)/CHINATOWN MRT STATION (NE4)/CLARKE QUAY MRT STATION (NE5)/BENDEMEER MRT STATION (DT23)/CHINATOWN MRT STATION/CLARKE QUAY MRT STATION/RAFFLES PLACE MRT STATION (EW14 / NS26)/TELOK AYER MRT STATION (DT18)/PROMENADE MRT STATION (CC4)/PROMENADE MRT STATION (DT15)/SOMERSET MRT STATION (NS23)/DHOBY GHAUT MRT STATION (NE6)/SOMERSET MRT STATION/FORT CANNING MRT STATION (DT20)/FARRER PARK MRT STATION (NE8)/RAFFLES PLACE MRT STATION/BUGIS MRT STATION (DT14)/FARRER PARK MRT STATION/HAVELOCK MRT STATION (TE16)/GREAT WORLD MRT STATION (TE15)/ORCHARD MRT STATION (NS22)/ORCHARD MRT STATION (TE14)/MAXWELL MRT STATION (TE18)/OUTRAM PARK MRT STATION (NE3)/OUTRAM PARK MRT STATION (EW16)/OUTRAM PARK MRT STATION (TE17)/OUTRAM PARK MRT STATION/NICOLL HIGHWAY MRT STATION (CC5)/LAVENDER MRT STATION (EW11)/LAVENDER MRT STATION"
"106","NE7","Little India","North East Line","NEL",7,0.500332683837174,"DHOBY GHAUT MRT STATION (NS24)/ROCHOR MRT STATION (DT13)/DHOBY GHAUT MRT STATION (CC1)/CITY HALL MRT STATION (EW13 / NS25)/BENCOOLEN MRT STATION (DT21)/BRAS BASAH MRT STATION (CC2)/ESPLANADE MRT STATION (CC3)/FARRER PARK MRT STATION (NE8)/JALAN BESAR MRT STATION (DT22)/LITTLE INDIA MRT STATION (DT12)/LITTLE INDIA MRT STATION (NE7)/DHOBY GHAUT MRT STATION (NE6)/CITY HALL MRT STATION/FARRER PARK MRT STATION/FORT CANNING MRT STATION (DT20)/CLARKE QUAY MRT STATION (NE5)/BOON KENG MRT STATION (NE9)/CLARKE QUAY MRT STATION/BOON KENG MRT STATION/NOVENA MRT STATION (NS20)/BUGIS MRT STATION (DT14)/BUGIS MRT STATION (EW12)/BUGIS MRT STATION/SOMERSET MRT STATION (NS23)/SOMERSET MRT STATION/BENDEMEER MRT STATION (DT23)/NEWTON MRT STATION (DT11)/NEWTON MRT STATION (NS21)/NEWTON MRT STATION/LAVENDER MRT STATION (EW11)/LAVENDER MRT STATION/NICOLL HIGHWAY MRT STATION (CC5)"
"107","NE8","Farrer Park","North East Line","NEL",8,0.266434044214159,"BENDEMEER MRT STATION (DT23)/FARRER PARK MRT STATION (NE8)/BOON KENG MRT STATION (NE9)/BOON KENG MRT STATION/ROCHOR MRT STATION (DT13)/BUGIS MRT STATION (DT14)/BUGIS MRT STATION (EW12)/JALAN BESAR MRT STATION (DT22)/LAVENDER MRT STATION (EW11)/BUGIS MRT STATION/LAVENDER MRT STATION/DHOBY GHAUT MRT STATION (NS24)/DHOBY GHAUT MRT STATION (CC1)/BENCOOLEN MRT STATION (DT21)/BRAS BASAH MRT STATION (CC2)/LITTLE INDIA MRT STATION (DT12)/LITTLE INDIA MRT STATION (NE7)/DHOBY GHAUT MRT STATION (NE6)/LITTLE INDIA MRT STATION/KALLANG MRT STATION (EW10)/NOVENA MRT STATION (NS20)/POTONG PASIR MRT STATION (NE10)/POTONG PASIR MRT STATION/CITY HALL MRT STATION (EW13 / NS25)/ESPLANADE MRT STATION (CC3)/CITY HALL MRT STATION"
"108","NE9","Boon Keng","North East Line","NEL",9,0.236565232666516,"BENDEMEER MRT STATION (DT23)/ROCHOR MRT STATION (DT13)/JALAN BESAR MRT STATION (DT22)/BOON KENG MRT STATION (NE9)/KALLANG MRT STATION (EW10)/NOVENA MRT STATION (NS20)/POTONG PASIR MRT STATION (NE10)/POTONG PASIR MRT STATION/LAVENDER MRT STATION (EW11)/LAVENDER MRT STATION/BENCOOLEN MRT STATION (DT21)/FARRER PARK MRT STATION (NE8)/LITTLE INDIA MRT STATION (DT12)/LITTLE INDIA MRT STATION (NE7)/FARRER PARK MRT STATION/LITTLE INDIA MRT STATION/BUGIS MRT STATION (EW12)/BUGIS MRT STATION/GEYLANG BAHRU MRT STATION (DT24)/WOODLEIGH MRT STATION (NE11)/WOODLEIGH MRT STATION"
"109","NE10","Potong Pasir","North East Line","NEL",10,0.169512028896136,"BOON KENG MRT STATION (NE9)/GEYLANG BAHRU MRT STATION (DT24)/POTONG PASIR MRT STATION (NE10)/BOON KENG MRT STATION/MATTAR MRT STATION (DT25)/WOODLEIGH MRT STATION (NE11)/WOODLEIGH MRT STATION/TOA PAYOH MRT STATION (NS19)/BENDEMEER MRT STATION (DT23)/FARRER PARK MRT STATION/SERANGOON MRT STATION (CC13)/SERANGOON MRT STATION (NE12)/SERANGOON MRT STATION/TAI SENG MRT STATION (CC11)/ALJUNIED MRT STATION (EW9)"
"110","NE11","Woodleigh","North East Line","NEL",11,0.134568820339426,"BOON KENG MRT STATION (NE9)/POTONG PASIR MRT STATION (NE10)/WOODLEIGH MRT STATION (NE11)/BOON KENG MRT STATION/POTONG PASIR MRT STATION/LORONG CHUAN MRT STATION (CC14)/SERANGOON MRT STATION (CC13)/SERANGOON MRT STATION (NE12)/LORONG CHUAN MRT STATION/SERANGOON MRT STATION/BARTLEY MRT STATION (CC12)/BARTLEY MRT STATION/GEYLANG BAHRU MRT STATION (DT24)/MATTAR MRT STATION (DT25)"
"111","NE12","Serangoon","North East Line","NEL",12,0.196545680898056,"SERANGOON MRT STATION (CC13)/WOODLEIGH MRT STATION (NE11)/SERANGOON MRT STATION (NE12)/WOODLEIGH MRT STATION/POTONG PASIR MRT STATION (NE10)/KOVAN MRT STATION/POTONG PASIR MRT STATION/LORONG CHUAN MRT STATION (CC14)/LORONG CHUAN MRT STATION/KOVAN MRT STATION (NE13)/BARTLEY MRT STATION (CC12)/BARTLEY MRT STATION"
"112","NE13","Kovan","North East Line","NEL",13,0.0771915003485418,"SERANGOON MRT STATION (CC13)/KOVAN MRT STATION (NE13)/HOUGANG MRT STATION (NE14)/SERANGOON MRT STATION (NE12)/SERANGOON MRT STATION/HOUGANG MRT STATION/BARTLEY MRT STATION (CC12)/BARTLEY MRT STATION"
"113","NE14","Hougang","North East Line","NEL",14,0.0644199202503718,"KOVAN MRT STATION (NE13)/HOUGANG MRT STATION (NE14)/KOVAN MRT STATION/BUANGKOK MRT STATION (NE15)/BUANGKOK MRT STATION/SENGKANG MRT STATION (NE16)"
"114","NE15","Buangkok","North East Line","NEL",15,0.0392671771241211,"SENGKANG MRT STATION (NE16)/BUANGKOK MRT STATION (NE15)/HOUGANG MRT STATION (NE14)/HOUGANG MRT STATION"
"115","NE16","Sengkang","North East Line","NEL",16,0.0347044329110433,"BUANGKOK MRT STATION (NE15)/BUANGKOK MRT STATION/PUNGGOL MRT STATION (NE17)/HOUGANG MRT STATION (NE14)/HOUGANG MRT STATION"
"116","NE17","Punggol","North East Line","NEL",17,0.00964872039888274,"SENGKANG MRT STATION (NE16)/PUNGGOL COAST MRT STATION (NE18)"
"117","NE18","Punggol Coast","North East Line","NEL",18,0.00373263457252897,"PUNGGOL MRT STATION (NE17)"
"118","NS1","Jurong East","North South Line","NSL",1,0.0872513963100478,"JURONG EAST MRT STATION (JE5)/TOH GUAN MRT STATION/JURONG TOWN HALL MRT STATION/PANDAN RESERVOIR MRT STATION/CHINESE GARDEN MRT STATION (EW25)/BUKIT BATOK WEST MRT STATION/BUKIT BATOK MRT STATION (NS2)"
"119","NS2","Bukit Batok","North South Line","NSL",2,0.0364669483229029,"BUKIT BATOK WEST MRT STATION/BUKIT GOMBAK MRT STATION (NS3)/JURONG EAST MRT STATION (EW24 / NS1)/JURONG EAST MRT STATION (JE5)/TOH GUAN MRT STATION/CHINESE GARDEN MRT STATION (EW25)/TENGAH PARK MRT STATION"
"120","NS3","Bukit Gombak","North South Line","NSL",3,0.0104233120582348,"BUKIT BATOK MRT STATION (NS2)/TENGAH PARK MRT STATION/TENGAH PLANTATION MRT STATION"
"121","NS4","Choa Chu Kang","North South Line","NSL",4,0.0483965346808825,"CHOA CHU KANG MRT STATION (NS4)/CHOA CHU KANG WEST MRT STATION (JS2)/BUKIT PANJANG MRT STATION (DT1)/BUKIT PANJANG MRT STATION/YEW TEE MRT STATION (NS5)"
