"YEAR_MONTH","day_type","stations","is_peak","AVG_RIDERS","station_code"
"2025-01","WEEKENDS/HOLIDAY","Boon Keng",1,21769.2,"NE9"
"2025-01","WEEKENDS/HOLIDAY","Boon Lay",0,38893.6666666667,"EW27"
"2025-01","WEEKENDS/HOLIDAY","Boon Lay",1,54279.8,"EW27"
"2025-01","WEEKENDS/HOLIDAY","Botanic Gardens",0,3134.03333333333,"CC19"
"2025-01","WEEKENDS/HOLIDAY","Botanic Gardens",0,3134.03333333333,"DT9"
"2025-01","WEEKENDS/HOLIDAY","Botanic Gardens",1,3612.4,"CC19"
"2025-01","WEEKENDS/HOLIDAY","Botanic Gardens",1,3612.4,"DT9"
"2025-01","WEEKENDS/HOLIDAY","Braddell",0,11109.3333333333,"NS18"
"2025-01","WEEKENDS/HOLIDAY","Braddell",1,13598,"NS18"
"2025-01","WEEKENDS/HOLIDAY","Bras Basah",0,3737.06666666667,"CC2"
"2025-01","WEEKENDS/HOLIDAY","Bras Basah",1,4351,"CC2"
"2025-01","WEEKENDS/HOLIDAY","Bright Hill",0,4766.26666666667,"TE7"
"2025-01","WEEKENDS/HOLIDAY","Bright Hill",1,5323.8,"TE7"
"2025-01","WEEKENDS/HOLIDAY","Buangkok",0,17215.2666666667,"NE15"
"2025-01","WEEKENDS/HOLIDAY","Buangkok",1,20592.6,"NE15"
"2025-01","WEEKENDS/HOLIDAY","Bugis",0,29451.5333333333,"DT14"
"2025-01","WEEKENDS/HOLIDAY","Bugis",0,29451.5333333333,"EW12"
"2025-01","WEEKENDS/HOLIDAY","Bugis",1,32087.4,"DT14"
"2025-01","WEEKENDS/HOLIDAY","Bugis",1,32087.4,"EW12"
"2025-01","WEEKENDS/HOLIDAY","Bukit Batok",0,21360.4666666667,"NS2"
"2025-01","WEEKENDS/HOLIDAY","Bukit Batok",1,27545.2,"NS2"
"2025-01","WEEKENDS/HOLIDAY","Bukit Gombak",0,15782.1333333333,"NS3"
"2025-01","WEEKENDS/HOLIDAY","Bukit Gombak",1,19572,"NS3"
"2025-01","WEEKENDS/HOLIDAY","Bukit Panjang",0,32345.6,"DT1"
"2025-01","WEEKENDS/HOLIDAY","Bukit Panjang",1,40465.6,"DT1"
"2025-01","WEEKENDS/HOLIDAY","Buona Vista",0,7373.43333333333,"CC22"
"2025-01","WEEKENDS/HOLIDAY","Buona Vista",0,7373.43333333333,"EW21"
"2025-01","WEEKENDS/HOLIDAY","Buona Vista",1,8838.1,"CC22"
"2025-01","WEEKENDS/HOLIDAY","Buona Vista",1,8838.1,"EW21"
"2025-01","WEEKENDS/HOLIDAY","Caldecott",0,1931.06666666667,"CC17"
"2025-01","WEEKENDS/HOLIDAY","Caldecott",0,1931.06666666667,"TE9"
"2025-01","WEEKENDS/HOLIDAY","Caldecott",1,2719.2,"CC17"
"2025-01","WEEKENDS/HOLIDAY","Caldecott",1,2719.2,"TE9"
"2025-01","WEEKENDS/HOLIDAY","Canberra",0,13878.8666666667,"NS12"
"2025-01","WEEKENDS/HOLIDAY","Canberra",1,17776.6,"NS12"
"2025-01","WEEKENDS/HOLIDAY","Cashew",0,1352,"DT2"
"2025-01","WEEKENDS/HOLIDAY","Cashew",1,1994.6,"DT2"
"2025-01","WEEKENDS/HOLIDAY","Changi Airport",0,25535.8666666667,"CG2"
"2025-01","WEEKENDS/HOLIDAY","Changi Airport",1,29407.4,"CG2"
"2025-01","WEEKENDS/HOLIDAY","Chinatown",0,28176.5333333333,"DT19"
"2025-01","WEEKENDS/HOLIDAY","Chinatown",0,28176.5333333333,"NE4"
"2025-01","WEEKENDS/HOLIDAY","Chinatown",1,32596.1,"DT19"
"2025-01","WEEKENDS/HOLIDAY","Chinatown",1,32596.1,"NE4"
"2025-01","WEEKENDS/HOLIDAY","Chinese Garden",0,10509.4666666667,"EW25"
"2025-01","WEEKENDS/HOLIDAY","Chinese Garden",1,14693.4,"EW25"
"2025-01","WEEKENDS/HOLIDAY","Choa Chu Kang",0,29813.6,"NS4"
"2025-01","WEEKENDS/HOLIDAY","Choa Chu Kang",1,37864.4,"NS4"
"2025-01","WEEKENDS/HOLIDAY","City Hall",0,25568.6666666667,"EW13"
"2025-01","WEEKENDS/HOLIDAY","City Hall",0,25568.6666666667,"NS25"
"2025-01","WEEKENDS/HOLIDAY","City Hall",1,30088.5,"EW13"
"2025-01","WEEKENDS/HOLIDAY","City Hall",1,30088.5,"NS25"
"2025-01","WEEKENDS/HOLIDAY","Clarke Quay",0,11114.8666666667,"NE5"
"2025-01","WEEKENDS/HOLIDAY","Clarke Quay",1,12731.6,"NE5"
"2025-01","WEEKENDS/HOLIDAY","Clementi",0,37102.8,"EW23"
"2025-01","WEEKENDS/HOLIDAY","Clementi",1,48286,"EW23"
"2025-01","WEEKENDS/HOLIDAY","Commonwealth",0,9149.6,"EW20"
"2025-01","WEEKENDS/HOLIDAY","Commonwealth",1,11528.2,"EW20"
"2025-01","WEEKENDS/HOLIDAY","Dakota",0,6176.86666666667,"CC8"
"2025-01","WEEKENDS/HOLIDAY","Dakota",1,7914,"CC8"
"2025-01","WEEKENDS/HOLIDAY","Dhoby Ghaut",0,10133.5555555556,"CC1"
"2025-01","WEEKENDS/HOLIDAY","Dhoby Ghaut",0,10133.5555555556,"NE6"
"2025-01","WEEKENDS/HOLIDAY","Dhoby Ghaut",0,10133.5555555556,"NS24"
"2025-01","WEEKENDS/HOLIDAY","Dhoby Ghaut",1,11943.2,"CC1"
"2025-01","WEEKENDS/HOLIDAY","Dhoby Ghaut",1,11943.2,"NE6"
"2025-01","WEEKENDS/HOLIDAY","Dhoby Ghaut",1,11943.2,"NS24"
"2025-01","WEEKENDS/HOLIDAY","Dover",0,4698.13333333333,"EW22"
"2025-01","WEEKENDS/HOLIDAY","Dover",1,5975,"EW22"
"2025-01","WEEKENDS/HOLIDAY","Downtown",0,4208,"DT17"
"2025-01","WEEKENDS/HOLIDAY","Downtown",1,5269.2,"DT17"
"2025-01","WEEKENDS/HOLIDAY","Esplanade",0,8448.4,"CC3"
"2025-01","WEEKENDS/HOLIDAY","Esplanade",1,9587.4,"CC3"
"2025-01","WEEKENDS/HOLIDAY","Eunos",0,12855.0666666667,"EW7"
"2025-01","WEEKENDS/HOLIDAY","Eunos",1,16393.2,"EW7"
"2025-01","WEEKENDS/HOLIDAY","Expo",0,5521.6,"CG1"
"2025-01","WEEKENDS/HOLIDAY","Expo",0,5521.6,"DT35"
"2025-01","WEEKENDS/HOLIDAY","Expo",1,7432.6,"CG1"
"2025-01","WEEKENDS/HOLIDAY","Expo",1,7432.6,"DT35"
"2025-01","WEEKENDS/HOLIDAY","Farrer Park",0,34573.6666666667,"NE8"
"2025-01","WEEKENDS/HOLIDAY","Farrer Park",1,47175.6,"NE8"
"2025-01","WEEKENDS/HOLIDAY","Farrer Road",0,3936.8,"CC20"
"2025-01","WEEKENDS/HOLIDAY","Farrer Road",1,5260,"CC20"
"2025-01","WEEKENDS/HOLIDAY","Fort Canning",0,5533.53333333333,"DT20"
"2025-01","WEEKENDS/HOLIDAY","Fort Canning",1,6491.4,"DT20"
"2025-01","WEEKENDS/HOLIDAY","Gardens by The Bay",0,5851.8,"TE22"
"2025-01","WEEKENDS/HOLIDAY","Gardens by The Bay",1,8666.8,"TE22"
"2025-01","WEEKENDS/HOLIDAY","Geylang Bahru",0,3761.06666666667,"DT24"
"2025-01","WEEKENDS/HOLIDAY","Geylang Bahru",1,4813.2,"DT24"
"2025-01","WEEKENDS/HOLIDAY","Great World",0,7680.06666666667,"TE15"
"2025-01","WEEKENDS/HOLIDAY","Great World",1,8746.6,"TE15"
"2025-01","WEEKENDS/HOLIDAY","Gul Circle",0,1984.8,"EW30"
"2025-01","WEEKENDS/HOLIDAY","Gul Circle",1,4847,"EW30"
"2025-01","WEEKENDS/HOLIDAY","HarbourFront",0,25693.8,"CC29"
"2025-01","WEEKENDS/HOLIDAY","HarbourFront",0,25693.8,"NE1"
"2025-01","WEEKENDS/HOLIDAY","HarbourFront",1,31517.8,"CC29"
"2025-01","WEEKENDS/HOLIDAY","HarbourFront",1,31517.8,"NE1"
"2025-01","WEEKENDS/HOLIDAY","Havelock",0,6616.13333333333,"TE16"
"2025-01","WEEKENDS/HOLIDAY","Havelock",1,7232,"TE16"
"2025-01","WEEKENDS/HOLIDAY","Haw Par Villa",0,4477.6,"CC25"
"2025-01","WEEKENDS/HOLIDAY","Haw Par Villa",1,6427.2,"CC25"
"2025-01","WEEKENDS/HOLIDAY","Hillview",0,5819.6,"DT3"
"2025-01","WEEKENDS/HOLIDAY","Hillview",1,7378.2,"DT3"
"2025-01","WEEKENDS/HOLIDAY","Holland Village",0,8195.86666666667,"CC21"
"2025-01","WEEKENDS/HOLIDAY","Holland Village",1,9155.6,"CC21"
"2025-01","WEEKENDS/HOLIDAY","Hougang",0,24380.8,"NE14"
"2025-01","WEEKENDS/HOLIDAY","Hougang",1,29723.4,"NE14"
"2025-01","WEEKENDS/HOLIDAY","Jalan Besar",0,11856.4666666667,"DT22"
"2025-01","WEEKENDS/HOLIDAY","Jalan Besar",1,15640.2,"DT22"
"2025-01","WEEKENDS/HOLIDAY","Joo Koon",0,9153.33333333333,"EW29"
"2025-01","WEEKENDS/HOLIDAY","Joo Koon",1,20205.6,"EW29"
"2025-01","WEEKENDS/HOLIDAY","Jurong East",0,29336,"EW24"
"2025-01","WEEKENDS/HOLIDAY","Jurong East",0,29336,"NS1"
"2025-01","WEEKENDS/HOLIDAY","Jurong East",1,39592.7,"EW24"
"2025-01","WEEKENDS/HOLIDAY","Jurong East",1,39592.7,"NS1"
"2025-01","WEEKENDS/HOLIDAY","Kaki Bukit",0,7824.06666666667,"DT28"
"2025-01","WEEKENDS/HOLIDAY","Kaki Bukit",1,11740.4,"DT28"
"2025-01","WEEKENDS/HOLIDAY","Kallang",0,11872.6666666667,"EW10"
"2025-01","WEEKENDS/HOLIDAY","Kallang",1,15343.6,"EW10"
"2025-01","WEEKENDS/HOLIDAY","Katong Park",0,2220,"TE24"
"2025-01","WEEKENDS/HOLIDAY","Katong Park",1,2913.8,"TE24"
"2025-01","WEEKENDS/HOLIDAY","Kembangan",0,8997.26666666667,"EW6"
"2025-01","WEEKENDS/HOLIDAY","Kembangan",1,11680.8,"EW6"
"2025-01","WEEKENDS/HOLIDAY","Kent Ridge",0,5899.66666666667,"CC24"
"2025-01","WEEKENDS/HOLIDAY","Kent Ridge",1,8057.8,"CC24"
"2025-01","WEEKENDS/HOLIDAY","Khatib",0,25798.5333333333,"NS14"
"2025-01","WEEKENDS/HOLIDAY","Khatib",1,31436.4,"NS14"
"2025-01","WEEKENDS/HOLIDAY","King Albert Park",0,4439.73333333333,"DT6"
"2025-01","WEEKENDS/HOLIDAY","King Albert Park",1,5907.2,"DT6"
"2025-01","WEEKENDS/HOLIDAY","Kovan",0,19375.6666666667,"NE13"
"2025-01","WEEKENDS/HOLIDAY","Kovan",1,22776.4,"NE13"
"2025-01","WEEKENDS/HOLIDAY","Kranji",0,25578.8,"NS7"
"2025-01","WEEKENDS/HOLIDAY","Kranji",1,34882.6,"NS7"
"2025-01","WEEKENDS/HOLIDAY","Labrador Park",0,1436.53333333333,"CC27"
"2025-01","WEEKENDS/HOLIDAY","Labrador Park",1,2290.4,"CC27"
"2025-01","WEEKENDS/HOLIDAY","Lakeside",0,24262.4,"EW26"
"2025-01","WEEKENDS/HOLIDAY","Lakeside",1,33413.8,"EW26"
"2025-01","WEEKENDS/HOLIDAY","Lavender",0,15282.1333333333,"EW11"
"2025-01","WEEKENDS/HOLIDAY","Lavender",1,17620.8,"EW11"
"2025-01","WEEKENDS/HOLIDAY","Lentor",0,3830.73333333333,"TE5"
"2025-01","WEEKENDS/HOLIDAY","Lentor",1,5202.2,"TE5"
"2025-01","WEEKENDS/HOLIDAY","Little India",0,17959.3,"DT12"
"2025-01","WEEKENDS/HOLIDAY","Little India",0,17959.3,"NE7"
"2025-01","WEEKENDS/HOLIDAY","Little India",1,21548.1,"DT12"
"2025-01","WEEKENDS/HOLIDAY","Little India",1,21548.1,"NE7"
"2025-01","WEEKENDS/HOLIDAY","Lorong Chuan",0,4703.8,"CC14"
"2025-01","WEEKENDS/HOLIDAY","Lorong Chuan",1,5429.6,"CC14"
"2025-01","WEEKENDS/HOLIDAY","MacPherson",0,5884.03333333333,"CC10"
"2025-01","WEEKENDS/HOLIDAY","MacPherson",0,5884.03333333333,"DT26"
"2025-01","WEEKENDS/HOLIDAY","MacPherson",1,7191.7,"CC10"
"2025-01","WEEKENDS/HOLIDAY","MacPherson",1,7191.7,"DT26"
"2025-01","WEEKENDS/HOLIDAY","Marina Bay",0,1305.71111111111,"CE2"
"2025-01","WEEKENDS/HOLIDAY","Marina Bay",0,1305.71111111111,"NS27"
"2025-01","WEEKENDS/HOLIDAY","Marina Bay",0,1305.71111111111,"TE20"
"2025-01","WEEKENDS/HOLIDAY","Marina Bay",1,1620.2,"CE2"
"2025-01","WEEKENDS/HOLIDAY","Marina Bay",1,1620.2,"NS27"
"2025-01","WEEKENDS/HOLIDAY","Marina Bay",1,1620.2,"TE20"
"2025-01","WEEKENDS/HOLIDAY","Marina South Pier",0,3594.8,"NS28"
"2025-01","WEEKENDS/HOLIDAY","Marina South Pier",1,4192.4,"NS28"
"2025-01","WEEKENDS/HOLIDAY","Marine Parade",0,10336.8666666667,"TE26"
"2025-01","WEEKENDS/HOLIDAY","Marine Parade",1,11602.8,"TE26"
"2025-01","WEEKENDS/HOLIDAY","Marine Terrace",0,4458.66666666667,"TE27"
"2025-01","WEEKENDS/HOLIDAY","Marine Terrace",1,5315.4,"TE27"
"2025-01","WEEKENDS/HOLIDAY","Marsiling",0,14220.8666666667,"NS8"
"2025-01","WEEKENDS/HOLIDAY","Marsiling",1,18352.4,"NS8"
"2025-01","WEEKENDS/HOLIDAY","Marymount",0,4842.73333333333,"CC16"
"2025-01","WEEKENDS/HOLIDAY","Marymount",1,6137.2,"CC16"
"2025-01","WEEKENDS/HOLIDAY","Mattar",0,2918.66666666667,"DT25"
"2025-01","WEEKENDS/HOLIDAY","Mattar",1,3766.4,"DT25"
"2025-01","WEEKENDS/HOLIDAY","Maxwell",0,10490.8666666667,"TE18"
"2025-01","WEEKENDS/HOLIDAY","Maxwell",1,10807.4,"TE18"
"2025-01","WEEKENDS/HOLIDAY","Mayflower",0,8602.53333333333,"TE6"
"2025-01","WEEKENDS/HOLIDAY","Mayflower",1,10421.4,"TE6"
"2025-01","WEEKENDS/HOLIDAY","Mountbatten",0,5379.6,"CC7"
"2025-01","WEEKENDS/HOLIDAY","Mountbatten",1,6959.4,"CC7"
"2025-01","WEEKENDS/HOLIDAY","Napier",0,3151.4,"TE12"
"2025-01","WEEKENDS/HOLIDAY","Napier",1,3479,"TE12"
"2025-01","WEEKENDS/HOLIDAY","Newton",0,24118.8666666667,"DT11"
"2025-01","WEEKENDS/HOLIDAY","Newton",0,24118.8666666667,"NS21"
"2025-01","WEEKENDS/HOLIDAY","Newton",1,28902.2,"DT11"
"2025-01","WEEKENDS/HOLIDAY","Newton",1,28902.2,"NS21"
"2025-01","WEEKENDS/HOLIDAY","Nicoll Highway",0,4106.73333333333,"CC5"
"2025-01","WEEKENDS/HOLIDAY","Nicoll Highway",1,4794,"CC5"
"2025-01","WEEKENDS/HOLIDAY","Novena",0,24270.2666666667,"NS20"
"2025-01","WEEKENDS/HOLIDAY","Novena",1,28182,"NS20"
"2025-01","WEEKENDS/HOLIDAY","Orchard",0,36416.5,"NS22"
"2025-01","WEEKENDS/HOLIDAY","Orchard",0,36416.5,"TE14"
"2025-01","WEEKENDS/HOLIDAY","Orchard",1,41025,"NS22"
"2025-01","WEEKENDS/HOLIDAY","Orchard",1,41025,"TE14"
"2025-01","WEEKENDS/HOLIDAY","Orchard Boulevard",0,3369.93333333333,"TE13"
"2025-01","WEEKENDS/HOLIDAY","Orchard Boulevard",1,3942.2,"TE13"
"2025-01","WEEKENDS/HOLIDAY","Outram Park",0,6205.97777777778,"EW16"
"2025-01","WEEKENDS/HOLIDAY","Outram Park",0,6205.97777777778,"NE3"
"2025-01","WEEKENDS/HOLIDAY","Outram Park",0,6205.97777777778,"TE17"
"2025-01","WEEKENDS/HOLIDAY","Outram Park",1,7440.2,"EW16"
"2025-01","WEEKENDS/HOLIDAY","Outram Park",1,7440.2,"NE3"
"2025-01","WEEKENDS/HOLIDAY","Outram Park",1,7440.2,"TE17"
"2025-01","WEEKENDS/HOLIDAY","Pasir Panjang",0,2254.8,"CC26"
"2025-01","WEEKENDS/HOLIDAY","Pasir Panjang",1,4829.4,"CC26"
"2025-01","WEEKENDS/HOLIDAY","Pasir Ris",0,21990.6666666667,"EW1"
"2025-01","WEEKENDS/HOLIDAY","Pasir Ris",1,27916.2,"EW1"
"2025-01","WEEKENDS/HOLIDAY","Paya Lebar",0,22276.1333333333,"CC9"
"2025-01","WEEKENDS/HOLIDAY","Paya Lebar",0,22276.1333333333,"EW8"
"2025-01","WEEKENDS/HOLIDAY","Paya Lebar",1,26849.8,"CC9"
"2025-01","WEEKENDS/HOLIDAY","Paya Lebar",1,26849.8,"EW8"
"2025-01","WEEKENDS/HOLIDAY","Pioneer",0,20276.2,"EW28"
"2025-01","WEEKENDS/HOLIDAY","Pioneer",1,28973.4,"EW28"
"2025-01","WEEKENDS/HOLIDAY","Potong Pasir",0,12138.2666666667,"NE10"
"2025-01","WEEKENDS/HOLIDAY","Potong Pasir",1,14682.8,"NE10"
"2025-01","WEEKENDS/HOLIDAY","Promenade",0,7885.53333333333,"CC4"
"2025-01","WEEKENDS/HOLIDAY","Promenade",0,7885.53333333333,"DT15"
"2025-01","WEEKENDS/HOLIDAY","Promenade",1,9258.5,"CC4"
"2025-01","WEEKENDS/HOLIDAY","Promenade",1,9258.5,"DT15"
"2025-01","WEEKENDS/HOLIDAY","Punggol",0,37144.4666666667,"NE17"
"2025-01","WEEKENDS/HOLIDAY","Punggol",1,45752.6,"NE17"
"2025-01","WEEKENDS/HOLIDAY","Punggol Coast",0,4288.46666666667,"NE18"
"2025-01","WEEKENDS/HOLIDAY","Punggol Coast",1,5872.8,"NE18"
"2025-01","WEEKENDS/HOLIDAY","Queenstown",0,11975.2,"EW19"
"2025-01","WEEKENDS/HOLIDAY","Queenstown",1,14801.4,"EW19"
"2025-01","WEEKENDS/HOLIDAY","Raffles Place",0,9086.66666666667,"EW14"
"2025-01","WEEKENDS/HOLIDAY","Raffles Place",0,9086.66666666667,"NS26"
"2025-01","WEEKENDS/HOLIDAY","Raffles Place",1,10186.8,"EW14"
"2025-01","WEEKENDS/HOLIDAY","Raffles Place",1,10186.8,"NS26"
"2025-01","WEEKENDS/HOLIDAY","Redhill",0,12734.8,"EW18"
"2025-01","WEEKENDS/HOLIDAY","Redhill",1,15463.2,"EW18"
"2025-01","WEEKENDS/HOLIDAY","Rochor",0,10903.6,"DT13"
"2025-01","WEEKENDS/HOLIDAY","Rochor",1,11684.6,"DT13"
"2025-01","WEEKENDS/HOLIDAY","Sembawang",0,31791.2666666667,"NS11"
"2025-01","WEEKENDS/HOLIDAY","Sembawang",1,40309.6,"NS11"
"2025-01","WEEKENDS/HOLIDAY","Sengkang",0,36052.6,"NE16"
"2025-01","WEEKENDS/HOLIDAY","Sengkang",1,43840.6,"NE16"
"2025-01","WEEKENDS/HOLIDAY","Serangoon",0,24557.8333333333,"CC13"
"2025-01","WEEKENDS/HOLIDAY","Serangoon",0,24557.8333333333,"NE12"
"2025-01","WEEKENDS/HOLIDAY","Serangoon",1,29729,"CC13"
"2025-01","WEEKENDS/HOLIDAY","Serangoon",1,29729,"NE12"
"2025-01","WEEKENDS/HOLIDAY","Shenton Way",0,2893.6,"TE19"
"2025-01","WEEKENDS/HOLIDAY","Shenton Way",1,3464.8,"TE19"
"2025-01","WEEKENDS/HOLIDAY","Siglap",0,2804.06666666667,"TE28"
"2025-01","WEEKENDS/HOLIDAY","Siglap",1,3526.8,"TE28"
"2025-01","WEEKENDS/HOLIDAY","Simei",0,13372.2666666667,"EW3"
"2025-01","WEEKENDS/HOLIDAY","Simei",1,16842.6,"EW3"
"2025-01","WEEKENDS/HOLIDAY","Sixth Avenue",0,2744.46666666667,"DT7"
"2025-01","WEEKENDS/HOLIDAY","Sixth Avenue",1,3941.2,"DT7"
"2025-01","WEEKENDS/HOLIDAY","Somerset",0,30867.6,"NS23"
"2025-01","WEEKENDS/HOLIDAY","Somerset",1,37068.6,"NS23"
"2025-01","WEEKENDS/HOLIDAY","Springleaf",0,3935.13333333333,"TE4"
"2025-01","WEEKENDS/HOLIDAY","Springleaf",1,5429.6,"TE4"
"2025-01","WEEKENDS/HOLIDAY","Stadium",0,17661.6,"CC6"
"2025-01","WEEKENDS/HOLIDAY","Stadium",1,18203,"CC6"
"2025-01","WEEKENDS/HOLIDAY","Stevens",0,1368.53333333333,"DT10"
"2025-01","WEEKENDS/HOLIDAY","Stevens",0,1362.46666666667,"TE11"
"2025-01","WEEKENDS/HOLIDAY","Stevens",1,1685.8,"DT10"
"2025-01","WEEKENDS/HOLIDAY","Stevens",1,1699,"TE11"
"2025-01","WEEKENDS/HOLIDAY","Tai Seng",0,9318.86666666667,"CC11"
"2025-01","WEEKENDS/HOLIDAY","Tai Seng",1,13712.2,"CC11"
"2025-01","WEEKENDS/HOLIDAY","Tampines",0,21414.0666666667,"DT32"
"2025-01","WEEKENDS/HOLIDAY","Tampines",0,21414.0666666667,"EW2"
"2025-01","WEEKENDS/HOLIDAY","Tampines",1,27179.9,"DT32"
"2025-01","WEEKENDS/HOLIDAY","Tampines",1,27179.9,"EW2"
"2025-01","WEEKENDS/HOLIDAY","Tampines East",0,11895.0666666667,"DT33"
"2025-01","WEEKENDS/HOLIDAY","Tampines East",1,15067.4,"DT33"
"2025-01","WEEKENDS/HOLIDAY","Tampines West",0,6413.93333333333,"DT31"
"2025-01","WEEKENDS/HOLIDAY","Tampines West",1,8287.4,"DT31"
"2025-01","WEEKENDS/HOLIDAY","Tan Kah Kee",0,2618,"DT8"
"2025-01","WEEKENDS/HOLIDAY","Tan Kah Kee",1,3548.8,"DT8"
"2025-01","WEEKENDS/HOLIDAY","Tanah Merah",0,11635.3333333333,"EW4"
"2025-01","WEEKENDS/HOLIDAY","Tanah Merah",1,15618.8,"EW4"
"2025-01","WEEKENDS/HOLIDAY","Tanjong Katong",0,2191.66666666667,"TE25"
"2025-01","WEEKENDS/HOLIDAY","Tanjong Katong",1,2837,"TE25"
"2025-01","WEEKENDS/HOLIDAY","Tanjong Pagar",0,14929.4,"EW15"
"2025-01","WEEKENDS/HOLIDAY","Tanjong Pagar",1,16892.6,"EW15"
"2025-01","WEEKENDS/HOLIDAY","Tanjong Rhu",0,2433.33333333333,"TE23"
"2025-01","WEEKENDS/HOLIDAY","Tanjong Rhu",1,2607.2,"TE23"
"2025-01","WEEKENDS/HOLIDAY","Telok Ayer",0,5322.26666666667,"DT18"
"2025-01","WEEKENDS/HOLIDAY","Telok Ayer",1,5509.6,"DT18"
"2025-01","WEEKENDS/HOLIDAY","Telok Blangah",0,3399.2,"CC28"
"2025-01","WEEKENDS/HOLIDAY","Telok Blangah",1,4020,"CC28"
"2025-01","WEEKENDS/HOLIDAY","Tiong Bahru",0,19948.8,"EW17"
"2025-01","WEEKENDS/HOLIDAY","Tiong Bahru",1,22967.2,"EW17"
"2025-01","WEEKENDS/HOLIDAY","Toa Payoh",0,29201.9333333333,"NS19"
"2025-01","WEEKENDS/HOLIDAY","Toa Payoh",1,33857,"NS19"
"2025-01","WEEKENDS/HOLIDAY","Tuas Crescent",0,2506.66666666667,"EW31"
"2025-01","WEEKENDS/HOLIDAY","Tuas Crescent",1,5822,"EW31"
"2025-01","WEEKENDS/HOLIDAY","Tuas Link",0,4015.6,"EW33"
"2025-01","WEEKENDS/HOLIDAY","Tuas Link",1,7015.8,"EW33"
"2025-01","WEEKENDS/HOLIDAY","Tuas West Road",0,4294.93333333333,"EW32"
"2025-01","WEEKENDS/HOLIDAY","Tuas West Road",1,8180,"EW32"
"2025-01","WEEKENDS/HOLIDAY","Ubi",0,6380.66666666667,"DT27"
"2025-01","WEEKENDS/HOLIDAY","Ubi",1,8870.6,"DT27"
"2025-01","WEEKENDS/HOLIDAY","Upper Changi",0,2854.33333333333,"DT34"
"2025-01","WEEKENDS/HOLIDAY","Upper Changi",1,3961.8,"DT34"
"2025-01","WEEKENDS/HOLIDAY","Upper Thomson",0,8536.2,"TE8"
"2025-01","WEEKENDS/HOLIDAY","Upper Thomson",1,10353.2,"TE8"
"2025-01","WEEKENDS/HOLIDAY","Woodlands",0,24485.4333333333,"NS9"
"2025-01","WEEKENDS/HOLIDAY","Woodlands",0,24485.4333333333,"TE2"
"2025-01","WEEKENDS/HOLIDAY","Woodlands",1,30393.7,"NS9"
"2025-01","WEEKENDS/HOLIDAY","Woodlands",1,30393.7,"TE2"
"2025-01","WEEKENDS/HOLIDAY","Woodlands North",0,3343.33333333333,"TE1"
"2025-01","WEEKENDS/HOLIDAY","Woodlands North",1,5767.6,"TE1"
"2025-01","WEEKENDS/HOLIDAY","Woodlands South",0,7516.53333333333,"TE3"
"2025-01","WEEKENDS/HOLIDAY","Woodlands South",1,9405.6,"TE3"
"2025-01","WEEKENDS/HOLIDAY","Woodleigh",0,11380,"NE11"
"2025-01","WEEKENDS/HOLIDAY","Woodleigh",1,13628,"NE11"
"2025-01","WEEKENDS/HOLIDAY","Yew Tee",0,22285.6666666667,"NS5"
"2025-01","WEEKENDS/HOLIDAY","Yew Tee",1,27642.2,"NS5"
"2025-01","WEEKENDS/HOLIDAY","Yio Chu Kang",0,10107.3333333333,"NS15"
"2025-01","WEEKENDS/HOLIDAY","Yio Chu Kang",1,13733.6,"NS15"
"2025-01","WEEKENDS/HOLIDAY","Yishun",0,41548.2666666667,"NS13"
"2025-01","WEEKENDS/HOLIDAY","Yishun",1,50805.8,"NS13"
"2025-01","WEEKENDS/HOLIDAY","one-north",0,3076.4,"CC23"
"2025-01","WEEKENDS/HOLIDAY","one-north",1,4239.6,"CC23"
"2025-02","WEEKDAY","Admiralty",0,57791.5333333333,"NS10"
"2025-02","WEEKDAY","Admiralty",1,164757.2,"NS10"
"2025-02","WEEKDAY","Aljunied",0,33091.2666666667,"EW9"
"2025-02","WEEKDAY","Aljunied",1,83551,"EW9"
"2025-02","WEEKDAY","Ang Mo Kio",0,66902.8,"NS16"
"2025-02","WEEKDAY","Ang Mo Kio",1,166186.4,"NS16"
"2025-02","WEEKDAY","Bartley",0,11396,"CC12"
"2025-02","WEEKDAY","Bartley",1,31584.6,"CC12"
"2025-02","WEEKDAY","Bayfront",0,27116.6333333333,"CE1"
"2025-02","WEEKDAY","Bayfront",0,27116.6333333333,"DT16"
"2025-02","WEEKDAY","Bayfront",1,36231.9,"CE1"
"2025-02","WEEKDAY","Bayfront",1,36231.9,"DT16"
"2025-02","WEEKDAY","Bayshore",0,4470.06666666667,"TE29"
"2025-02","WEEKDAY","Bayshore",1,12641.6,"TE29"
"2025-02","WEEKDAY","Beauty World",0,22219.3333333333,"DT5"
"2025-02","WEEKDAY","Beauty World",1,57063,"DT5"
"2025-02","WEEKDAY","Bedok",0,48033.9333333333,"EW5"
"2025-02","WEEKDAY","Bedok",1,118760.2,"EW5"
"2025-02","WEEKDAY","Bedok North",0,10906.7333333333,"DT29"
"2025-02","WEEKDAY","Bedok North",1,33437.6,"DT29"
"2025-02","WEEKDAY","Bedok Reservoir",0,12302.4666666667,"DT30"
"2025-02","WEEKDAY","Bedok Reservoir",1,37247.4,"DT30"
"2025-02","WEEKDAY","Bencoolen",0,13381.5333333333,"DT21"
"2025-02","WEEKDAY","Bencoolen",1,27717,"DT21"
